simulated_channel_case,seed,status,parameters_json,metrics_json
B5_10000_16qam_null,7446529,pass,"{""acquisition_seed"":2779054081,""acquisition_sidelobe_guard_samples"":48,""acquisition_symbols"":64,""adaptive_equalization"":1,""aes_initial_counter_hex"":""00000000000000000000000000000000"",""aes_key_generation"":""16 zero bytes (test fixture only)"",""agc_attack_ms"":1.0,""agc_decay_ms"":100.0,""agc_envelope"":""linear dB attack to requested step; 50 ms hold; linear dB decay to baseline"",""agc_start_s"":0.1,""agc_step_db"":0.0,""auction_intake"":1,""audio_event"":"""",""audio_event_s"":0.5,""audio_filter"":""129-tap Hamming-window FIR + two first-order edge allpasses"",""audio_jitter_buffer_samples"":48,""audio_jitter_model"":""Seeded block delay begins at audio_event_s; monotonic arrivals; production deadline check rejects arrivals beyond declared playout slack"",""bandwidth_hz"":10000,""calibrate_clip"":0,""capacity_messages_per_s"":100.0,""carrier_correction"":0,""channel_model"":""null"",""chunk_samples"":48,""clip_amplitude"":null,""clock_ppm"":0.0,""constellation_profile"":""mil_std_188_110c_wbhf"",""convolutional_constraint_length"":7,""convolutional_generators_octal"":[""171"",""133""],""crypto"":""AES-128-CTR, fixed test key/counter, no AEAD"",""cw_hz"":0.0,""cw_sir_db"":null,""data_sir_db"":null,""decoded_bit_confidence_threshold"":0.2,""delay_spread_ms"":0.0,""direct_survival"":1.0,""doppler_definition"":""2*sigma of Gaussian power spectrum; zero path carrier shifts"",""doppler_spread_hz"":1.0,""dropout_duration_s"":0.0,""dropout_start_s"":0.0,""duration_s"":12,""equalizer"":{""decision_delay_symbols"":0,""decision_directed_relative_error_limit_during_gain_change"":0.1,""decision_gain_change_power_ratio_range"":[0.7,1.5],""enabled"":true,""feedback_taps"":4,""feedforward_taps"":3,""gain_excursion_updates"":""known symbols only"",""maximum_active_feedback_taps"":12,""maximum_active_forward_taps"":12,""pilot_gain_deadband"":[0.95,1.05],""pilot_gain_estimator"":""positive real least-squares scale"",""pilot_gain_phase_limit_rad"":0.5,""pilot_gain_power_ema"":[0.125,0.002],""pilot_gain_power_ratio_trigger"":[0.3,3],""pilot_gain_tracking"":true,""pilot_gain_trigger"":""power excursion; recursive tracking remains active until gain returns within 5% of baseline"",""recursive_common_phase_frequency_estimator"":false,""recursive_common_phase_step"":0.3,""recursive_phase_decision_power_ratio_range"":[0.7,1.5],""recursive_phase_detector"":""imag(forward * conjugate(desired - feedback)) / max(abs(desired - feedback)^2, 0.25)"",""recursive_phase_detector_limit"":0.5,""recursive_phase_scope"":""feedforward signal only; feedback decisions remain in the corrected constellation"",""recursive_pilot_updates"":""supervised even on slicer disagreement"",""recursive_tracking"":true,""rls_forgetting_factor"":0.985,""rls_initial_covariance_diagonal"":0.1,""rls_maximum_covariance_diagonal"":1.0},""equalizer_delay_symbols"":0,""equalizer_feedback_taps"":4,""equalizer_feedforward_taps"":3,""execution"":""simulated channel"",""fec"":""1/2"",""filter_bandwidth_hz"":0.0,""flood"":0,""frame_counter_start"":7000,""frame_symbols"":64,""gaussian_fading_filter"":""129 taps at 32*spread Hz; stationary initialized history; linear audio interpolation"",""git_commit"":""adb3e6d72fac540712255792a1836df655ca4f4f"",""group_delay_ripple_ms"":0.0,""header_repetition"":3,""host_timing"":1,""impulse_above_noise_db"":0.0,""impulse_arrivals"":""periodic at declared rate; Gaussian burst RMS relative to Gaussian floor"",""impulse_ms"":0.0,""impulses_per_second"":0.0,""instruments"":16,""interferer_start_s"":0.0,""interleaver"":""none (not implemented)"",""jitter_ms"":0.0,""maximum_message_bytes"":65535,""measurement_layer"":""production message pipeline"",""message_input_ring_capacity"":1024,""message_interval_s"":0.01,""message_output_ring_capacity"":1024,""message_sequence_numbers"":true,""message_sequence_wire_bytes"":5,""mode"":""messages"",""modeled_propagation_delay_s"":0,""modulation"":""16qam"",""noise_file"":"""",""notch_center_hz"":0.0,""notch_depth_db"":0.0,""notch_width_hz"":0.0,""overload"":1.0,""path0_db"":0.0,""path1_db"":0.0,""path_gains_db"":[0.0,0.0],""path_power_normalization"":""sum of mean path powers = 1"",""pattern"":""random"",""phase_rad"":0.0,""pilot_interval_symbols"":32,""pilot_sequence"":[0,15],""pure_noise"":0,""raw_bit_rate_bps"":32000.0,""receive_tail_samples"":2,""receiver_oversampling"":1,""recursive_equalization"":1,""require_avx512"":0,""residual_drift_hz_per_second"":0.0,""residual_offset_hz"":0.0,""rrc_rolloff"":0.25,""sample_clock_recovery"":1,""sample_clock_resampler"":""linear fractional interpolation"",""sample_rate_hz"":48000,""sample_slip"":0,""sample_slip_index"":-1,""scheduler_log_ring_capacity"":64,""scheduler_policy"":""One replaceable bid until framer claim; newer same-key market update supersedes regardless of bid; highest bid per wire byte, newest on ties; no age boost"",""scheduler_transmit_ring_capacity"":8,""seed"":7446529,""seed_policy"":""mt19937 Box-Muller; independent XOR-derived stage seeds; counter-based payload"",""selected_messages"":"""",""semantics"":""duplicate"",""shaping_span_symbols"":8,""snr_db"":null,""snr_definition"":""nominal unit-mean-constellation complex-sample signal/noise power before fading; not 3 kHz SNR or Eb/N0"",""soak"":0,""soft_clip"":0,""source_event_clock"":""Integral sample periods derived from event index; variable overload periods accumulated; source tick misses checked for aligned B5 events"",""source_load_factor"":0,""source_revision_note"":""git_commit is the base revision; source_tree_sha256 identifies the tested working-tree snapshot"",""source_tree_sha256"":""47db6749035027cc522e7fddff6f31d9ddf54eb3ff940f6ee07def6371639d86"",""stage_order"":[""channel"",""interferers"",""impulsive_noise"",""dropout"",""agc"",""clipping"",""band_limiting"",""sample_rate_mismatch"",""residual_offset_drift"",""audio_jitter""],""stage_seeds"":{""gaussian_noise"":7446529,""impulses"":425104558,""interferer"":3806705722,""payload"":3227519775,""rayleigh_path0"":1677424930,""rayleigh_path1"":3376316778},""symbol_rate_hz"":8000.0,""sync_timestamp_enabled"":false,""thresholds"":{""acquisition"":0.25,""pilot"":0.08,""symbol"":0.08},""timing_recovery"":{""detector"":""Gardner"",""enabled"":true,""integral_gain"":5e-07,""maximum_clock_ppm"":1000,""proportional_gain"":0.001,""rrc_table_steps_per_symbol"":1024},""training_seed"":1515847682,""training_symbols"":64,""tx_gain"":0.65,""waveform"":""Goblin Cannon single-carrier RRC; not a certified Appendix D waveform""}","{""acquisition_time_s"":0.009,""added_software_latency_ms"":{""max"":0.8333333333343518,""p50"":0.3124999999997158,""p99"":0.8333333333343518,""p99_9"":0.8333333333343518},""ber"":null,""bit_observation_fraction"":null,""coded_ber"":null,""frame_error_rate"":null,""frame_survival_fraction"":null,""freshness_ms"":{""max"":16,""p50"":11.00000000000012,""p99"":12.000000000000455,""p99_9"":12.000000000000455},""goodput_bps"":3100.6666666666665,""latency_ms"":{""max"":16,""p50"":11.00000000000012,""p99"":12.000000000000455,""p99_9"":12.000000000000455},""latency_stage_breakdown_ms"":{""added_buffering"":{""max"":0.8333333333343518,""p50"":0.3124999999997158,""p99"":0.8333333333343518,""p99_9"":0.8333333333343518},""audio_block_duration"":1,""initial_acquisition_until_preamble_found"":9.0,""intrinsic_transmission_modem_startup"":{""max"":15.416666666666675,""p50"":10.916666666666686,""p99"":11.187500000000128,""p99_9"":11.666666666666659},""method"":""Matched message identities, one-sample reference. Host per-call CPU and queue observations are in the sidecar; call-duration percentiles are not added together."",""modem_residence_estimates"":{""equalizer_decision_delay_ms"":0,""payload_capacity_bps"":15058.823529411764,""rx_rrc_group_delay_ms"":0.5,""scope"":""Analytical residence estimates, not CPU times: serialization includes coding and mean pilot duty; Viterbi emits bytes after its lookahead. Startup, byte/symbol alignment and actual pilot positions remain in the measured one-sample reference. These estimates are not subtracted from the latency assertion."",""tx_rrc_group_delay_ms"":0.5,""viterbi_lookahead_nominal_ms"":2.3242187500000004},""nominal_message_serialization"":{""max"":6.90625,""p50"":6.90625,""p99"":6.90625,""p99_9"":6.90625},""source_to_framer"":{""max"":5.000000000000004,""p50"":0,""p99"":0,""p99_9"":0.999999999999987}},""message_survival_fraction"":0.9941666666666666,""missing_metric_reasons"":{""ber"":""No comparable RF bits observed, or this probe does not expose bit decisions."",""reacquisition_time_s"":""No post-dropout valid header observed, or no dropout in this case."",""stac_adjusted_goodput"":""Audit attachment requires login; adjustment and standby definitions unverified."",""stac_usable_time_fraction"":""No production standby-time instrumentation; local proxy is separately labeled.""},""reacquisition_time_s"":null,""stac_adjusted_goodput"":null,""stac_usable_time_fraction"":null,""uptime_fraction"":0.9946666666666667,""usable_time_fraction"":1.0}"
B5_10000_16qam_polar_span_null,7446529,pass,"{""acquisition_seed"":2779054081,""acquisition_sidelobe_guard_samples"":48,""acquisition_symbols"":64,""adaptive_equalization"":1,""aes_initial_counter_hex"":""00000000000000000000000000000000"",""aes_key_generation"":""16 zero bytes (test fixture only)"",""agc_attack_ms"":1.0,""agc_decay_ms"":100.0,""agc_envelope"":""linear dB attack to requested step; 50 ms hold; linear dB decay to baseline"",""agc_start_s"":0.1,""agc_step_db"":0.0,""auction_intake"":1,""audio_event"":"""",""audio_event_s"":0.5,""audio_filter"":""129-tap Hamming-window FIR + two first-order edge allpasses"",""audio_jitter_buffer_samples"":48,""audio_jitter_model"":""Seeded block delay begins at audio_event_s; monotonic arrivals; production deadline check rejects arrivals beyond declared playout slack"",""bandwidth_hz"":10000,""calibrate_clip"":0,""capacity_messages_per_s"":100.0,""carrier_correction"":0,""channel_model"":""null"",""chunk_samples"":48,""clip_amplitude"":null,""clock_ppm"":0.0,""constellation_profile"":""mil_std_188_110c_wbhf"",""convolutional_constraint_length"":7,""convolutional_generators_octal"":[""171"",""133""],""crypto"":""AES-128-CTR, fixed test key/counter, no AEAD"",""cw_hz"":0.0,""cw_sir_db"":null,""data_sir_db"":null,""decoded_bit_confidence_threshold"":0.2,""delay_spread_ms"":0.0,""direct_survival"":1.0,""doppler_definition"":""2*sigma of Gaussian power spectrum; zero path carrier shifts"",""doppler_spread_hz"":1.0,""dropout_duration_s"":0.0,""dropout_start_s"":0.0,""duration_s"":12,""equalizer"":{""decision_delay_symbols"":8,""decision_directed_relative_error_limit_during_gain_change"":0.1,""decision_gain_change_power_ratio_range"":[0.7,1.5],""enabled"":true,""feedback_taps"":12,""feedforward_taps"":19,""gain_excursion_updates"":""known symbols only"",""maximum_active_feedback_taps"":12,""maximum_active_forward_taps"":12,""pilot_gain_deadband"":[0.95,1.05],""pilot_gain_estimator"":""positive real least-squares scale"",""pilot_gain_phase_limit_rad"":0.5,""pilot_gain_power_ema"":[0.125,0.002],""pilot_gain_power_ratio_trigger"":[0.3,3],""pilot_gain_tracking"":true,""pilot_gain_trigger"":""power excursion; recursive tracking remains active until gain returns within 5% of baseline"",""recursive_common_phase_frequency_estimator"":false,""recursive_common_phase_step"":0.3,""recursive_phase_decision_power_ratio_range"":[0.7,1.5],""recursive_phase_detector"":""imag(forward * conjugate(desired - feedback)) / max(abs(desired - feedback)^2, 0.25)"",""recursive_phase_detector_limit"":0.5,""recursive_phase_scope"":""feedforward signal only; feedback decisions remain in the corrected constellation"",""recursive_pilot_updates"":""supervised even on slicer disagreement"",""recursive_tracking"":true,""rls_forgetting_factor"":0.985,""rls_initial_covariance_diagonal"":0.1,""rls_maximum_covariance_diagonal"":1.0},""equalizer_delay_symbols"":8,""equalizer_feedback_taps"":12,""equalizer_feedforward_taps"":19,""execution"":""simulated channel"",""fec"":""1/2"",""filter_bandwidth_hz"":0.0,""flood"":0,""frame_counter_start"":7000,""frame_symbols"":64,""gaussian_fading_filter"":""129 taps at 32*spread Hz; stationary initialized history; linear audio interpolation"",""git_commit"":""adb3e6d72fac540712255792a1836df655ca4f4f"",""group_delay_ripple_ms"":0.0,""header_repetition"":3,""host_timing"":1,""impulse_above_noise_db"":0.0,""impulse_arrivals"":""periodic at declared rate; Gaussian burst RMS relative to Gaussian floor"",""impulse_ms"":0.0,""impulses_per_second"":0.0,""instruments"":16,""interferer_start_s"":0.0,""interleaver"":""none (not implemented)"",""jitter_ms"":0.0,""maximum_message_bytes"":65535,""measurement_layer"":""production message pipeline"",""message_input_ring_capacity"":1024,""message_interval_s"":0.01,""message_output_ring_capacity"":1024,""message_sequence_numbers"":true,""message_sequence_wire_bytes"":5,""mode"":""messages"",""modeled_propagation_delay_s"":0,""modulation"":""16qam"",""noise_file"":"""",""notch_center_hz"":0.0,""notch_depth_db"":0.0,""notch_width_hz"":0.0,""overload"":1.0,""path0_db"":0.0,""path1_db"":0.0,""path_gains_db"":[0.0,0.0],""path_power_normalization"":""sum of mean path powers = 1"",""pattern"":""random"",""phase_rad"":0.0,""pilot_interval_symbols"":32,""pilot_sequence"":[0,15],""pure_noise"":0,""raw_bit_rate_bps"":32000.0,""receive_tail_samples"":2,""receiver_oversampling"":1,""recursive_equalization"":1,""require_avx512"":0,""residual_drift_hz_per_second"":0.0,""residual_offset_hz"":0.0,""rrc_rolloff"":0.25,""sample_clock_recovery"":1,""sample_clock_resampler"":""linear fractional interpolation"",""sample_rate_hz"":48000,""sample_slip"":0,""sample_slip_index"":-1,""scheduler_log_ring_capacity"":64,""scheduler_policy"":""One replaceable bid until framer claim; newer same-key market update supersedes regardless of bid; highest bid per wire byte, newest on ties; no age boost"",""scheduler_transmit_ring_capacity"":8,""seed"":7446529,""seed_policy"":""mt19937 Box-Muller; independent XOR-derived stage seeds; counter-based payload"",""selected_messages"":"""",""semantics"":""duplicate"",""shaping_span_symbols"":8,""snr_db"":null,""snr_definition"":""nominal unit-mean-constellation complex-sample signal/noise power before fading; not 3 kHz SNR or Eb/N0"",""soak"":0,""soft_clip"":0,""source_event_clock"":""Integral sample periods derived from event index; variable overload periods accumulated; source tick misses checked for aligned B5 events"",""source_load_factor"":0,""source_revision_note"":""git_commit is the base revision; source_tree_sha256 identifies the tested working-tree snapshot"",""source_tree_sha256"":""47db6749035027cc522e7fddff6f31d9ddf54eb3ff940f6ee07def6371639d86"",""stage_order"":[""channel"",""interferers"",""impulsive_noise"",""dropout"",""agc"",""clipping"",""band_limiting"",""sample_rate_mismatch"",""residual_offset_drift"",""audio_jitter""],""stage_seeds"":{""gaussian_noise"":7446529,""impulses"":425104558,""interferer"":3806705722,""payload"":3227519775,""rayleigh_path0"":1677424930,""rayleigh_path1"":3376316778},""symbol_rate_hz"":8000.0,""sync_timestamp_enabled"":false,""thresholds"":{""acquisition"":0.25,""pilot"":0.08,""symbol"":0.08},""timing_recovery"":{""detector"":""Gardner"",""enabled"":true,""integral_gain"":5e-07,""maximum_clock_ppm"":1000,""proportional_gain"":0.001,""rrc_table_steps_per_symbol"":1024},""training_seed"":1515847682,""training_symbols"":256,""tx_gain"":0.65,""waveform"":""Goblin Cannon single-carrier RRC; not a certified Appendix D waveform""}","{""acquisition_time_s"":0.009,""added_software_latency_ms"":{""max"":0.9583333333349486,""p50"":0.7083333333328667,""p99"":0.9583333333349486,""p99_9"":0.9583333333349486},""ber"":null,""bit_observation_fraction"":null,""coded_ber"":null,""frame_error_rate"":null,""frame_survival_fraction"":null,""freshness_ms"":{""max"":13.999999999999998,""p50"":12.9999999999999,""p99"":13.000000000000789,""p99_9"":13.000000000001677},""goodput_bps"":3094.6666666666665,""latency_ms"":{""max"":13.999999999999998,""p50"":12.9999999999999,""p99"":13.000000000000789,""p99_9"":13.000000000001677},""latency_stage_breakdown_ms"":{""added_buffering"":{""max"":0.9583333333349486,""p50"":0.7083333333328667,""p99"":0.9583333333349486,""p99_9"":0.9583333333349486},""audio_block_duration"":1,""initial_acquisition_until_preamble_found"":9.0,""intrinsic_transmission_modem_startup"":{""max"":13.291666666666673,""p50"":12.041666666666728,""p99"":12.31250000000017,""p99_9"":12.31250000000017},""method"":""Matched message identities, one-sample reference. Host per-call CPU and queue observations are in the sidecar; call-duration percentiles are not added together."",""modem_residence_estimates"":{""equalizer_decision_delay_ms"":1,""payload_capacity_bps"":15058.823529411764,""rx_rrc_group_delay_ms"":0.5,""scope"":""Analytical residence estimates, not CPU times: serialization includes coding and mean pilot duty; Viterbi emits bytes after its lookahead. Startup, byte/symbol alignment and actual pilot positions remain in the measured one-sample reference. These estimates are not subtracted from the latency assertion."",""tx_rrc_group_delay_ms"":0.5,""viterbi_lookahead_nominal_ms"":2.3242187500000004},""nominal_message_serialization"":{""max"":6.90625,""p50"":6.90625,""p99"":6.90625,""p99_9"":6.90625},""source_to_framer"":{""max"":2.0000000000000018,""p50"":0,""p99"":0,""p99_9"":0}},""message_survival_fraction"":0.9916666666666667,""missing_metric_reasons"":{""ber"":""No comparable RF bits observed, or this probe does not expose bit decisions."",""reacquisition_time_s"":""No post-dropout valid header observed, or no dropout in this case."",""stac_adjusted_goodput"":""Audit attachment requires login; adjustment and standby definitions unverified."",""stac_usable_time_fraction"":""No production standby-time instrumentation; local proxy is separately labeled.""},""reacquisition_time_s"":null,""stac_adjusted_goodput"":null,""stac_usable_time_fraction"":null,""uptime_fraction"":0.9925833333333333,""usable_time_fraction"":1.0}"
B5_10000_64qam_null,7446529,pass,"{""acquisition_seed"":2779054081,""acquisition_sidelobe_guard_samples"":48,""acquisition_symbols"":64,""adaptive_equalization"":1,""aes_initial_counter_hex"":""00000000000000000000000000000000"",""aes_key_generation"":""16 zero bytes (test fixture only)"",""agc_attack_ms"":1.0,""agc_decay_ms"":100.0,""agc_envelope"":""linear dB attack to requested step; 50 ms hold; linear dB decay to baseline"",""agc_start_s"":0.1,""agc_step_db"":0.0,""auction_intake"":1,""audio_event"":"""",""audio_event_s"":0.5,""audio_filter"":""129-tap Hamming-window FIR + two first-order edge allpasses"",""audio_jitter_buffer_samples"":48,""audio_jitter_model"":""Seeded block delay begins at audio_event_s; monotonic arrivals; production deadline check rejects arrivals beyond declared playout slack"",""bandwidth_hz"":10000,""calibrate_clip"":0,""capacity_messages_per_s"":100.0,""carrier_correction"":0,""channel_model"":""null"",""chunk_samples"":48,""clip_amplitude"":null,""clock_ppm"":0.0,""constellation_profile"":""mil_std_188_110c_wbhf"",""convolutional_constraint_length"":7,""convolutional_generators_octal"":[""171"",""133""],""crypto"":""AES-128-CTR, fixed test key/counter, no AEAD"",""cw_hz"":0.0,""cw_sir_db"":null,""data_sir_db"":null,""decoded_bit_confidence_threshold"":0.2,""delay_spread_ms"":0.0,""direct_survival"":1.0,""doppler_definition"":""2*sigma of Gaussian power spectrum; zero path carrier shifts"",""doppler_spread_hz"":1.0,""dropout_duration_s"":0.0,""dropout_start_s"":0.0,""duration_s"":12,""equalizer"":{""decision_delay_symbols"":0,""decision_directed_relative_error_limit_during_gain_change"":0.1,""decision_gain_change_power_ratio_range"":[0.7,1.5],""enabled"":true,""feedback_taps"":4,""feedforward_taps"":3,""gain_excursion_updates"":""known symbols only"",""maximum_active_feedback_taps"":12,""maximum_active_forward_taps"":12,""pilot_gain_deadband"":[0.95,1.05],""pilot_gain_estimator"":""positive real least-squares scale"",""pilot_gain_phase_limit_rad"":0.5,""pilot_gain_power_ema"":[0.125,0.002],""pilot_gain_power_ratio_trigger"":[0.3,3],""pilot_gain_tracking"":true,""pilot_gain_trigger"":""power excursion; recursive tracking remains active until gain returns within 5% of baseline"",""recursive_common_phase_frequency_estimator"":false,""recursive_common_phase_step"":0.3,""recursive_phase_decision_power_ratio_range"":[0.7,1.5],""recursive_phase_detector"":""imag(forward * conjugate(desired - feedback)) / max(abs(desired - feedback)^2, 0.25)"",""recursive_phase_detector_limit"":0.5,""recursive_phase_scope"":""feedforward signal only; feedback decisions remain in the corrected constellation"",""recursive_pilot_updates"":""supervised even on slicer disagreement"",""recursive_tracking"":true,""rls_forgetting_factor"":0.985,""rls_initial_covariance_diagonal"":0.1,""rls_maximum_covariance_diagonal"":1.0},""equalizer_delay_symbols"":0,""equalizer_feedback_taps"":4,""equalizer_feedforward_taps"":3,""execution"":""simulated channel"",""fec"":""1/2"",""filter_bandwidth_hz"":0.0,""flood"":0,""frame_counter_start"":7000,""frame_symbols"":64,""gaussian_fading_filter"":""129 taps at 32*spread Hz; stationary initialized history; linear audio interpolation"",""git_commit"":""adb3e6d72fac540712255792a1836df655ca4f4f"",""group_delay_ripple_ms"":0.0,""header_repetition"":3,""host_timing"":1,""impulse_above_noise_db"":0.0,""impulse_arrivals"":""periodic at declared rate; Gaussian burst RMS relative to Gaussian floor"",""impulse_ms"":0.0,""impulses_per_second"":0.0,""instruments"":16,""interferer_start_s"":0.0,""interleaver"":""none (not implemented)"",""jitter_ms"":0.0,""maximum_message_bytes"":65535,""measurement_layer"":""production message pipeline"",""message_input_ring_capacity"":1024,""message_interval_s"":0.01,""message_output_ring_capacity"":1024,""message_sequence_numbers"":true,""message_sequence_wire_bytes"":5,""mode"":""messages"",""modeled_propagation_delay_s"":0,""modulation"":""64qam"",""noise_file"":"""",""notch_center_hz"":0.0,""notch_depth_db"":0.0,""notch_width_hz"":0.0,""overload"":1.0,""path0_db"":0.0,""path1_db"":0.0,""path_gains_db"":[0.0,0.0],""path_power_normalization"":""sum of mean path powers = 1"",""pattern"":""random"",""phase_rad"":0.0,""pilot_interval_symbols"":32,""pilot_sequence"":[0,63],""pure_noise"":0,""raw_bit_rate_bps"":48000.0,""receive_tail_samples"":2,""receiver_oversampling"":1,""recursive_equalization"":1,""require_avx512"":0,""residual_drift_hz_per_second"":0.0,""residual_offset_hz"":0.0,""rrc_rolloff"":0.25,""sample_clock_recovery"":1,""sample_clock_resampler"":""linear fractional interpolation"",""sample_rate_hz"":48000,""sample_slip"":0,""sample_slip_index"":-1,""scheduler_log_ring_capacity"":64,""scheduler_policy"":""One replaceable bid until framer claim; newer same-key market update supersedes regardless of bid; highest bid per wire byte, newest on ties; no age boost"",""scheduler_transmit_ring_capacity"":8,""seed"":7446529,""seed_policy"":""mt19937 Box-Muller; independent XOR-derived stage seeds; counter-based payload"",""selected_messages"":"""",""semantics"":""duplicate"",""shaping_span_symbols"":8,""snr_db"":null,""snr_definition"":""nominal unit-mean-constellation complex-sample signal/noise power before fading; not 3 kHz SNR or Eb/N0"",""soak"":0,""soft_clip"":0,""source_event_clock"":""Integral sample periods derived from event index; variable overload periods accumulated; source tick misses checked for aligned B5 events"",""source_load_factor"":0,""source_revision_note"":""git_commit is the base revision; source_tree_sha256 identifies the tested working-tree snapshot"",""source_tree_sha256"":""47db6749035027cc522e7fddff6f31d9ddf54eb3ff940f6ee07def6371639d86"",""stage_order"":[""channel"",""interferers"",""impulsive_noise"",""dropout"",""agc"",""clipping"",""band_limiting"",""sample_rate_mismatch"",""residual_offset_drift"",""audio_jitter""],""stage_seeds"":{""gaussian_noise"":7446529,""impulses"":425104558,""interferer"":3806705722,""payload"":3227519775,""rayleigh_path0"":1677424930,""rayleigh_path1"":3376316778},""symbol_rate_hz"":8000.0,""sync_timestamp_enabled"":false,""thresholds"":{""acquisition"":0.25,""pilot"":0.08,""symbol"":0.08},""timing_recovery"":{""detector"":""Gardner"",""enabled"":true,""integral_gain"":5e-07,""maximum_clock_ppm"":1000,""proportional_gain"":0.001,""rrc_table_steps_per_symbol"":1024},""training_seed"":1515847682,""training_symbols"":64,""tx_gain"":0.65,""waveform"":""Goblin Cannon single-carrier RRC; not a certified Appendix D waveform""}","{""acquisition_time_s"":0.009,""added_software_latency_ms"":{""max"":0.9583333333333943,""p50"":0.43750000000031264,""p99"":0.9375000000000355,""p99_9"":0.9583333333333943},""ber"":null,""bit_observation_fraction"":null,""coded_ber"":null,""frame_error_rate"":null,""frame_survival_fraction"":null,""freshness_ms"":{""max"":12.999999999999998,""p50"":8.000000000000007,""p99"":8.000000000000895,""p99_9"":8.000000000000895},""goodput_bps"":3103.3333333333335,""latency_ms"":{""max"":12.999999999999998,""p50"":8.000000000000007,""p99"":8.000000000000895,""p99_9"":8.000000000000895},""latency_stage_breakdown_ms"":{""added_buffering"":{""max"":0.9583333333333943,""p50"":0.43750000000031264,""p99"":0.9375000000000355,""p99_9"":0.9583333333333943},""audio_block_duration"":1,""initial_acquisition_until_preamble_found"":9.0,""intrinsic_transmission_modem_startup"":{""max"":12.312500000000004,""p50"":7.5624999999996945,""p99"":7.8125,""p99_9"":7.8125},""method"":""Matched message identities, one-sample reference. Host per-call CPU and queue observations are in the sidecar; call-duration percentiles are not added together."",""modem_residence_estimates"":{""equalizer_decision_delay_ms"":0,""payload_capacity_bps"":22588.235294117647,""rx_rrc_group_delay_ms"":0.5,""scope"":""Analytical residence estimates, not CPU times: serialization includes coding and mean pilot duty; Viterbi emits bytes after its lookahead. Startup, byte/symbol alignment and actual pilot positions remain in the measured one-sample reference. These estimates are not subtracted from the latency assertion."",""tx_rrc_group_delay_ms"":0.5,""viterbi_lookahead_nominal_ms"":1.5494791666666667},""nominal_message_serialization"":{""max"":4.604166666666667,""p50"":4.604166666666667,""p99"":4.604166666666667,""p99_9"":4.604166666666667},""source_to_framer"":{""max"":5.000000000000004,""p50"":0,""p99"":0,""p99_9"":0}},""message_survival_fraction"":0.995,""missing_metric_reasons"":{""ber"":""No comparable RF bits observed, or this probe does not expose bit decisions."",""reacquisition_time_s"":""No post-dropout valid header observed, or no dropout in this case."",""stac_adjusted_goodput"":""Audit attachment requires login; adjustment and standby definitions unverified."",""stac_usable_time_fraction"":""No production standby-time instrumentation; local proxy is separately labeled.""},""reacquisition_time_s"":null,""stac_adjusted_goodput"":null,""stac_usable_time_fraction"":null,""uptime_fraction"":0.9946666666666667,""usable_time_fraction"":1.0}"
